"","game_id","temp","home_team","away_team","total","season","season_type","total_line","Home_Off_EPA","Away_Off_EPA","Home_Def_EPA","Away_Def_EPA"
"5366","2020_05_MIA_SF",73,"SF","MIA",60,2020,"REG",50.5,0.00802972283271436,0.00710200313628776,-0.0344016991527331,-0.0411569457631112
"5367","2020_05_MIN_SEA",54,"SEA","MIN",53,2020,"REG",54,0.0869587545702161,0.094818407092532,0.0403414956646033,0.0980869710745781
"5368","2020_05_NYG_DAL",70,"DAL","NYG",71,2020,"REG",52,-0.0384835312196031,-0.0558122481613329,0.0599158706553078,0.0307193406278775
"5369","2020_05_PHI_PIT",70,"PIT","PHI",67,2020,"REG",44,0.00987906368564769,-0.0889042708391186,-0.118349410506406,0.0185133928046943
"5370","2020_05_TB_CHI",57,"CHI","TB",39,2020,"REG",44,-0.0274852122334375,0.1191334304585,0.00590771088263883,-0.0507492762172459
"5371","2020_06_ARI_DAL",70,"DAL","ARI",48,2020,"REG",55.5,-0.0384835312196031,0.0382079951692268,0.0599158706553078,0.0068044486438689
"5372","2020_06_ATL_MIN",70,"MIN","ATL",63,2020,"REG",53,0.094818407092532,0.0207186629216012,0.0980869710745781,0.0627642017796504
"5373","2020_06_BAL_PHI",61,"PHI","BAL",58,2020,"REG",46.5,-0.0889042708391186,0.119941488542391,0.0185133928046943,-0.0597957271379045
"5374","2020_06_CHI_CAR",63,"CAR","CHI",39,2020,"REG",45,0.0036081296961589,-0.0274852122334375,0.0770883836148228,0.00590771088263883
"5375","2020_06_CIN_IND",70,"IND","CIN",58,2020,"REG",46,0.0786120795739557,-0.0487980128676663,-0.0302371770355979,0.0924585027201279
"5376","2020_06_CLE_PIT",61,"PIT","CLE",45,2020,"REG",50,0.00987906368564769,0.0881209764333948,-0.118349410506406,0.0770132599211284
"5377","2020_06_DEN_NE",58,"NE","DEN",30,2020,"REG",43.5,-0.00434017016822811,-0.104096010460235,0.0714169053038391,0.042656620262324
"5378","2020_06_DET_JAX",78,"JAX","DET",50,2020,"REG",52.5,-0.0588051969622198,-0.00473157076554522,0.145368700434583,0.203188413552073
"5379","2020_06_GB_TB",88,"TB","GB",48,2020,"REG",55,0.1191334304585,0.218736210129723,-0.0507492762172459,0.022488219696571
"5380","2020_06_HOU_TEN",61,"TEN","HOU",78,2020,"REG",52,0.170534786551509,0.0986179608201086,0.117314350623537,0.169522959184615
"5381","2020_06_KC_BUF",51,"BUF","KC",43,2020,"REG",55,0.164128471574527,0.18369496511171,0.0170478730183506,0.0452788680759769
"5382","2020_06_LA_SF",86,"SF","LA",40,2020,"REG",51,0.00802972283271436,-0.0151979208268991,-0.0344016991527331,-0.17665902759205
"5383","2020_06_NYJ_MIA",85,"MIA","NYJ",24,2020,"REG",46,0.00710200313628776,-0.143003076984072,-0.0411569457631112,0.0843219497786871
"5384","2020_06_WAS_NYG",62,"NYG","WAS",39,2020,"REG",42.5,-0.0558122481613329,-0.0673634831983264,0.0307193406278775,-0.0906657259715908
"5385","2020_07_BUF_NYJ",52,"NYJ","BUF",28,2020,"REG",47,-0.143003076984072,0.164128471574527,0.0843219497786871,0.0170478730183506
"5386","2020_07_CAR_NO",70,"NO","CAR",51,2020,"REG",49.5,0.0935215097273328,0.0036081296961589,-0.083894089419549,0.0770883836148228
"5387","2020_07_CHI_LA",70,"LA","CHI",34,2020,"REG",44,-0.0151979208268991,-0.0274852122334375,-0.17665902759205,0.00590771088263883
"5388","2020_07_CLE_CIN",48,"CIN","CLE",71,2020,"REG",50,-0.0487980128676663,0.0881209764333948,0.0924585027201279,0.0770132599211284
"5389","2020_07_DAL_WAS",46,"WAS","DAL",28,2020,"REG",44.5,-0.0673634831983264,-0.0384835312196031,-0.0906657259715908,0.0599158706553078
"5390","2020_07_DET_ATL",70,"ATL","DET",45,2020,"REG",54,0.0207186629216012,-0.00473157076554522,0.0627642017796504,0.203188413552073
"5391","2020_07_GB_HOU",70,"HOU","GB",55,2020,"REG",55.5,0.0986179608201086,0.218736210129723,0.169522959184615,0.022488219696571
"5392","2020_07_JAX_LAC",70,"LAC","JAX",68,2020,"REG",48,0.0268506488887093,-0.0588051969622198,0.0262463260735909,0.145368700434583
"5393","2020_07_KC_DEN",14,"DEN","KC",59,2020,"REG",46,-0.104096010460235,0.18369496511171,0.042656620262324,0.0452788680759769
"5394","2020_07_NYG_PHI",70,"PHI","NYG",43,2020,"REG",44.5,-0.0889042708391186,-0.0558122481613329,0.0185133928046943,0.0307193406278775
"5395","2020_07_PIT_TEN",55,"TEN","PIT",51,2020,"REG",51,0.170534786551509,0.00987906368564769,0.117314350623537,-0.118349410506406
"5396","2020_07_SEA_ARI",70,"ARI","SEA",71,2020,"REG",55.5,0.0382079951692268,0.0869587545702161,0.0068044486438689,0.0403414956646033
"5397","2020_07_SF_NE",49,"NE","SF",39,2020,"REG",44,-0.00434017016822811,0.00802972283271436,0.0714169053038391,-0.0344016991527331
"5398","2020_07_TB_LV",70,"LV","TB",65,2020,"REG",51.5,0.0452840963377861,0.1191334304585,0.130169691859,-0.0507492762172459
"5399","2020_08_ATL_CAR",76,"CAR","ATL",42,2020,"REG",52,0.0036081296961589,0.0207186629216012,0.0770883836148228,0.0627642017796504
"5400","2020_08_DAL_PHI",49,"PHI","DAL",32,2020,"REG",43,-0.0889042708391186,-0.0384835312196031,0.0185133928046943,0.0599158706553078
"5401","2020_08_IND_DET",70,"DET","IND",62,2020,"REG",49,-0.00473157076554522,0.0786120795739557,0.203188413552073,-0.0302371770355979
"5402","2020_08_LAC_DEN",64,"DEN","LAC",61,2020,"REG",44.5,-0.104096010460235,0.0268506488887093,0.042656620262324,0.0262463260735909
"5403","2020_08_LA_MIA",86,"MIA","LA",45,2020,"REG",46.5,0.00710200313628776,-0.0151979208268991,-0.0411569457631112,-0.17665902759205
"5404","2020_08_LV_CLE",49,"CLE","LV",22,2020,"REG",48,0.0881209764333948,0.0452840963377861,0.0770132599211284,0.130169691859
"5405","2020_08_MIN_GB",34,"GB","MIN",50,2020,"REG",47,0.218736210129723,0.094818407092532,0.022488219696571,0.0980869710745781
"5406","2020_08_NE_BUF",41,"BUF","NE",45,2020,"REG",41,0.164128471574527,-0.00434017016822811,0.0170478730183506,0.0714169053038391
"5407","2020_08_NO_CHI",40,"CHI","NO",49,2020,"REG",41,-0.0274852122334375,0.0935215097273328,0.00590771088263883,-0.083894089419549
"5408","2020_08_NYJ_KC",52,"KC","NYJ",44,2020,"REG",49,0.18369496511171,-0.143003076984072,0.0452788680759769,0.0843219497786871
"5409","2020_08_PIT_BAL",52,"BAL","PIT",52,2020,"REG",44,0.119941488542391,0.00987906368564769,-0.0597957271379045,-0.118349410506406
"5410","2020_08_SF_SEA",55,"SEA","SF",64,2020,"REG",54.5,0.0869587545702161,0.00802972283271436,0.0403414956646033,-0.0344016991527331
"5411","2020_08_TB_NYG",39,"NYG","TB",48,2020,"REG",47,-0.0558122481613329,0.1191334304585,0.0307193406278775,-0.0507492762172459
"5412","2020_08_TEN_CIN",48,"CIN","TEN",51,2020,"REG",49.5,-0.0487980128676663,0.170534786551509,0.0924585027201279,0.117314350623537
"5413","2020_09_BAL_IND",70,"IND","BAL",34,2020,"REG",48,0.0786120795739557,0.119941488542391,-0.0302371770355979,-0.0597957271379045
"5414","2020_09_CAR_KC",71,"KC","CAR",64,2020,"REG",51.5,0.18369496511171,0.0036081296961589,0.0452788680759769,0.0770883836148228
"5415","2020_09_CHI_TEN",77,"TEN","CHI",41,2020,"REG",46.5,0.170534786551509,-0.0274852122334375,0.117314350623537,0.00590771088263883
"5416","2020_09_DEN_ATL",70,"ATL","DEN",61,2020,"REG",50,0.0207186629216012,-0.104096010460235,0.0627642017796504,0.042656620262324
"5417","2020_09_DET_MIN",70,"MIN","DET",54,2020,"REG",51.5,0.094818407092532,-0.00473157076554522,0.0980869710745781,0.203188413552073
"5418","2020_09_GB_SF",78,"SF","GB",51,2020,"REG",48.5,0.00802972283271436,0.218736210129723,-0.0344016991527331,0.022488219696571
"5419","2020_09_HOU_JAX",79,"JAX","HOU",52,2020,"REG",49,-0.0588051969622198,0.0986179608201086,0.145368700434583,0.169522959184615
"5420","2020_09_LV_LAC",70,"LAC","LV",57,2020,"REG",52.5,0.0268506488887093,0.0452840963377861,0.0262463260735909,0.130169691859
"5421","2020_09_MIA_ARI",70,"ARI","MIA",65,2020,"REG",49,0.0382079951692268,0.00710200313628776,0.0068044486438689,-0.0411569457631112
"5422","2020_09_NE_NYJ",61,"NYJ","NE",57,2020,"REG",41.5,-0.143003076984072,-0.00434017016822811,0.0843219497786871,0.0714169053038391
"5423","2020_09_NO_TB",77,"TB","NO",41,2020,"REG",51,0.1191334304585,0.0935215097273328,-0.0507492762172459,-0.083894089419549
"5424","2020_09_NYG_WAS",75,"WAS","NYG",43,2020,"REG",43,-0.0673634831983264,-0.0558122481613329,-0.0906657259715908,0.0307193406278775
"5425","2020_09_PIT_DAL",70,"DAL","PIT",43,2020,"REG",44,-0.0384835312196031,0.00987906368564769,0.0599158706553078,-0.118349410506406
"5426","2020_09_SEA_BUF",69,"BUF","SEA",78,2020,"REG",55,0.164128471574527,0.0869587545702161,0.0170478730183506,0.0403414956646033
"5427","2020_10_BAL_NE",52,"NE","BAL",40,2020,"REG",44,-0.00434017016822811,0.119941488542391,0.0714169053038391,-0.0597957271379045
"5428","2020_10_BUF_ARI",70,"ARI","BUF",62,2020,"REG",55.5,0.0382079951692268,0.164128471574527,0.0068044486438689,0.0170478730183506
"5429","2020_10_CIN_PIT",52,"PIT","CIN",46,2020,"REG",45.5,0.00987906368564769,-0.0487980128676663,-0.118349410506406,0.0924585027201279
"5430","2020_10_DEN_LV",70,"LV","DEN",49,2020,"REG",50.5,0.0452840963377861,-0.104096010460235,0.130169691859,0.042656620262324
"5431","2020_10_HOU_CLE",59,"CLE","HOU",17,2020,"REG",46,0.0881209764333948,0.0986179608201086,0.0770132599211284,0.169522959184615
"5432","2020_10_IND_TEN",56,"TEN","IND",51,2020,"REG",49,0.170534786551509,0.0786120795739557,0.117314350623537,-0.0302371770355979
"5433","2020_10_JAX_GB",38,"GB","JAX",44,2020,"REG",47,0.218736210129723,-0.0588051969622198,0.022488219696571,0.145368700434583
"5434","2020_10_LAC_MIA",83,"MIA","LAC",50,2020,"REG",48.5,0.00710200313628776,0.0268506488887093,-0.0411569457631112,0.0262463260735909
"5435","2020_10_MIN_CHI",44,"CHI","MIN",32,2020,"REG",44,-0.0274852122334375,0.094818407092532,0.00590771088263883,0.0980869710745781
"5436","2020_10_PHI_NYG",56,"NYG","PHI",44,2020,"REG",45,-0.0558122481613329,-0.0889042708391186,0.0307193406278775,0.0185133928046943
"5437","2020_10_SEA_LA",70,"LA","SEA",39,2020,"REG",55,-0.0151979208268991,0.0869587545702161,-0.17665902759205,0.0403414956646033
"5438","2020_10_SF_NO",70,"NO","SF",40,2020,"REG",49.5,0.0935215097273328,0.00802972283271436,-0.083894089419549,-0.0344016991527331
"5439","2020_10_TB_CAR",65,"CAR","TB",69,2020,"REG",49.5,0.0036081296961589,0.1191334304585,0.0770883836148228,-0.0507492762172459
"5440","2020_10_WAS_DET",70,"DET","WAS",57,2020,"REG",46,-0.00473157076554522,-0.0673634831983264,0.203188413552073,-0.0906657259715908
"5441","2020_11_ARI_SEA",48,"SEA","ARI",49,2020,"REG",56.5,0.0869587545702161,0.0382079951692268,0.0403414956646033,0.0068044486438689
"5442","2020_11_ATL_NO",70,"NO","ATL",33,2020,"REG",49.5,0.0935215097273328,0.0207186629216012,-0.083894089419549,0.0627642017796504
"5443","2020_11_CIN_WAS",57,"WAS","CIN",29,2020,"REG",48,-0.0673634831983264,-0.0487980128676663,-0.0906657259715908,0.0924585027201279
"5444","2020_11_DAL_MIN",70,"MIN","DAL",59,2020,"REG",50,0.094818407092532,-0.0384835312196031,0.0980869710745781,0.0599158706553078
"5445","2020_11_DET_CAR",65,"CAR","DET",20,2020,"REG",47,0.0036081296961589,-0.00473157076554522,0.0770883836148228,0.203188413552073
"5446","2020_11_GB_IND",70,"IND","GB",65,2020,"REG",52,0.0786120795739557,0.218736210129723,-0.0302371770355979,0.022488219696571
"5447","2020_11_KC_LV",70,"LV","KC",66,2020,"REG",56.5,0.0452840963377861,0.18369496511171,0.130169691859,0.0452788680759769
"5448","2020_11_LA_TB",69,"TB","LA",51,2020,"REG",47.5,0.1191334304585,-0.0151979208268991,-0.0507492762172459,-0.17665902759205
"5449","2020_11_MIA_DEN",45,"DEN","MIA",33,2020,"REG",46,-0.104096010460235,0.00710200313628776,0.042656620262324,-0.0411569457631112
"5450","2020_11_NE_HOU",70,"HOU","NE",47,2020,"REG",49.5,0.0986179608201086,-0.00434017016822811,0.169522959184615,0.0714169053038391
"5451","2020_11_NYJ_LAC",70,"LAC","NYJ",62,2020,"REG",47,0.0268506488887093,-0.143003076984072,0.0262463260735909,0.0843219497786871
"5452","2020_11_PHI_CLE",38,"CLE","PHI",39,2020,"REG",45.5,0.0881209764333948,-0.0889042708391186,0.0770132599211284,0.0185133928046943
"5453","2020_11_PIT_JAX",72,"JAX","PIT",30,2020,"REG",47,-0.0588051969622198,0.00987906368564769,0.145368700434583,-0.118349410506406
"5454","2020_11_TEN_BAL",53,"BAL","TEN",54,2020,"REG",50.5,0.119941488542391,0.170534786551509,-0.0597957271379045,0.117314350623537
"5455","2020_12_ARI_NE",52,"NE","ARI",37,2020,"REG",51,-0.00434017016822811,0.0382079951692268,0.0714169053038391,0.0068044486438689
"5456","2020_12_BAL_PIT",36,"PIT","BAL",33,2020,"REG",41.5,0.00987906368564769,0.119941488542391,-0.118349410506406,-0.0597957271379045
"5457","2020_12_CAR_MIN",70,"MIN","CAR",55,2020,"REG",50,0.094818407092532,0.0036081296961589,0.0980869710745781,0.0770883836148228
"5458","2020_12_CHI_GB",37,"GB","CHI",66,2020,"REG",44,0.218736210129723,-0.0274852122334375,0.022488219696571,0.00590771088263883
"5459","2020_12_CLE_JAX",70,"JAX","CLE",52,2020,"REG",48.5,-0.0588051969622198,0.0881209764333948,0.145368700434583,0.0770132599211284
"5460","2020_12_HOU_DET",70,"DET","HOU",66,2020,"REG",52.5,-0.00473157076554522,0.0986179608201086,0.203188413552073,0.169522959184615
"5461","2020_12_KC_TB",81,"TB","KC",51,2020,"REG",56,0.1191334304585,0.18369496511171,-0.0507492762172459,0.0452788680759769
"5462","2020_12_LAC_BUF",48,"BUF","LAC",44,2020,"REG",51,0.164128471574527,0.0268506488887093,0.0170478730183506,0.0262463260735909
"5463","2020_12_LV_ATL",70,"ATL","LV",49,2020,"REG",53,0.0207186629216012,0.0452840963377861,0.0627642017796504,0.130169691859
"5464","2020_12_MIA_NYJ",54,"NYJ","MIA",23,2020,"REG",46,-0.143003076984072,0.00710200313628776,0.0843219497786871,-0.0411569457631112
"5465","2020_12_NO_DEN",38,"DEN","NO",34,2020,"REG",36.5,-0.104096010460235,0.0935215097273328,0.042656620262324,-0.083894089419549
"5466","2020_12_NYG_CIN",52,"CIN","NYG",36,2020,"REG",45,-0.0487980128676663,-0.0558122481613329,0.0924585027201279,0.0307193406278775
"5467","2020_12_SEA_PHI",60,"PHI","SEA",40,2020,"REG",50,-0.0889042708391186,0.0869587545702161,0.0185133928046943,0.0403414956646033
"5468","2020_12_SF_LA",70,"LA","SF",43,2020,"REG",44.5,-0.0151979208268991,0.00802972283271436,-0.17665902759205,-0.0344016991527331
"5469","2020_12_TEN_IND",70,"IND","TEN",71,2020,"REG",51.5,0.0786120795739557,0.170534786551509,-0.0302371770355979,0.117314350623537
"5470","2020_12_WAS_DAL",70,"DAL","WAS",57,2020,"REG",46,-0.0384835312196031,-0.0673634831983264,0.0599158706553078,-0.0906657259715908
"5471","2020_13_BUF_SF",70,"SF","BUF",58,2020,"REG",48,0.00802972283271436,0.164128471574527,-0.0344016991527331,0.0170478730183506
"5472","2020_13_CIN_MIA",81,"MIA","CIN",26,2020,"REG",43,0.00710200313628776,-0.0487980128676663,-0.0411569457631112,0.0924585027201279
"5473","2020_13_CLE_TEN",52,"TEN","CLE",76,2020,"REG",54,0.170534786551509,0.0881209764333948,0.117314350623537,0.0770132599211284
"5474","2020_13_DAL_BAL",38,"BAL","DAL",51,2020,"REG",46,0.119941488542391,-0.0384835312196031,-0.0597957271379045,0.0599158706553078
"5475","2020_13_DEN_KC",41,"KC","DEN",38,2020,"REG",51,0.18369496511171,-0.104096010460235,0.0452788680759769,0.042656620262324
"5476","2020_13_DET_CHI",35,"CHI","DET",64,2020,"REG",44,-0.0274852122334375,-0.00473157076554522,0.00590771088263883,0.203188413552073
"5477","2020_13_IND_HOU",70,"HOU","IND",46,2020,"REG",50,0.0986179608201086,0.0786120795739557,0.169522959184615,-0.0302371770355979
"5478","2020_13_JAX_MIN",70,"MIN","JAX",51,2020,"REG",51,0.094818407092532,-0.0588051969622198,0.0980869710745781,0.145368700434583
"5479","2020_13_LA_ARI",70,"ARI","LA",66,2020,"REG",49,0.0382079951692268,-0.0151979208268991,0.0068044486438689,-0.17665902759205
"5480","2020_13_LV_NYJ",39,"NYJ","LV",59,2020,"REG",48,-0.143003076984072,0.0452840963377861,0.0843219497786871,0.130169691859
"5481","2020_13_NE_LAC",70,"LAC","NE",45,2020,"REG",47,0.0268506488887093,-0.00434017016822811,0.0262463260735909,0.0714169053038391
"5482","2020_13_NO_ATL",70,"ATL","NO",37,2020,"REG",46,0.0207186629216012,0.0935215097273328,0.0627642017796504,-0.083894089419549
"5483","2020_13_NYG_SEA",51,"SEA","NYG",29,2020,"REG",48.5,0.0869587545702161,-0.0558122481613329,0.0403414956646033,0.0307193406278775
"5484","2020_13_PHI_GB",34,"GB","PHI",46,2020,"REG",50,0.218736210129723,-0.0889042708391186,0.022488219696571,0.0185133928046943
"5485","2020_13_WAS_PIT",34,"PIT","WAS",40,2020,"REG",43.5,0.00987906368564769,-0.0673634831983264,-0.118349410506406,-0.0906657259715908
"5486","2020_14_ARI_NYG",59,"NYG","ARI",33,2020,"REG",47,-0.0558122481613329,0.0382079951692268,0.0307193406278775,0.0068044486438689
"5487","2020_14_ATL_LAC",70,"LAC","ATL",37,2020,"REG",49,0.0268506488887093,0.0207186629216012,0.0262463260735909,0.0627642017796504
"5488","2020_14_BAL_CLE",34,"CLE","BAL",89,2020,"REG",45.5,0.0881209764333948,0.119941488542391,0.0770132599211284,-0.0597957271379045
"5489","2020_14_DAL_CIN",44,"CIN","DAL",37,2020,"REG",44,-0.0487980128676663,-0.0384835312196031,0.0924585027201279,0.0599158706553078
"5490","2020_14_DEN_CAR",70,"CAR","DEN",59,2020,"REG",46,0.0036081296961589,-0.104096010460235,0.0770883836148228,0.042656620262324
"5491","2020_14_GB_DET",70,"DET","GB",55,2020,"REG",55.5,-0.00473157076554522,0.218736210129723,0.203188413552073,0.022488219696571
"5492","2020_14_HOU_CHI",34,"CHI","HOU",43,2020,"REG",46,-0.0274852122334375,0.0986179608201086,0.00590771088263883,0.169522959184615
"5493","2020_14_IND_LV",70,"LV","IND",71,2020,"REG",51.5,0.0452840963377861,0.0786120795739557,0.130169691859,-0.0302371770355979
"5494","2020_14_KC_MIA",81,"MIA","KC",60,2020,"REG",51.5,0.00710200313628776,0.18369496511171,-0.0411569457631112,0.0452788680759769
"5495","2020_14_MIN_TB",78,"TB","MIN",40,2020,"REG",52.5,0.1191334304585,0.094818407092532,-0.0507492762172459,0.0980869710745781
"5496","2020_14_NE_LA",70,"LA","NE",27,2020,"REG",43.5,-0.0151979208268991,-0.00434017016822811,-0.17665902759205,0.0714169053038391
"5497","2020_14_NO_PHI",57,"PHI","NO",45,2020,"REG",43,-0.0889042708391186,0.0935215097273328,0.0185133928046943,-0.083894089419549
"5498","2020_14_NYJ_SEA",43,"SEA","NYJ",43,2020,"REG",49.5,0.0869587545702161,-0.143003076984072,0.0403414956646033,0.0843219497786871
"5499","2020_14_PIT_BUF",35,"BUF","PIT",41,2020,"REG",48.5,0.164128471574527,0.00987906368564769,0.0170478730183506,-0.118349410506406
"5500","2020_14_TEN_JAX",69,"JAX","TEN",41,2020,"REG",53,-0.0588051969622198,0.170534786551509,0.145368700434583,0.117314350623537
"5501","2020_14_WAS_SF",70,"SF","WAS",38,2020,"REG",43.5,0.00802972283271436,-0.0673634831983264,-0.0344016991527331,-0.0906657259715908
"5502","2020_15_BUF_DEN",47,"DEN","BUF",67,2020,"REG",49,-0.104096010460235,0.164128471574527,0.042656620262324,0.0170478730183506
"5503","2020_15_CAR_GB",33,"GB","CAR",40,2020,"REG",53,0.218736210129723,0.0036081296961589,0.022488219696571,0.0770883836148228
"5504","2020_15_CHI_MIN",70,"MIN","CHI",60,2020,"REG",47.5,0.094818407092532,-0.0274852122334375,0.0980869710745781,0.00590771088263883
"5505","2020_15_CLE_NYG",36,"NYG","CLE",26,2020,"REG",44.5,-0.0558122481613329,0.0881209764333948,0.0307193406278775,0.0770132599211284
"5506","2020_15_DET_TEN",46,"TEN","DET",71,2020,"REG",54.5,0.170534786551509,-0.00473157076554522,0.117314350623537,0.203188413552073
"5507","2020_15_HOU_IND",70,"IND","HOU",47,2020,"REG",52.5,0.0786120795739557,0.0986179608201086,-0.0302371770355979,0.169522959184615
"5508","2020_15_JAX_BAL",39,"BAL","JAX",54,2020,"REG",49.5,0.119941488542391,-0.0588051969622198,-0.0597957271379045,0.145368700434583
"5509","2020_15_KC_NO",70,"NO","KC",61,2020,"REG",53.5,0.0935215097273328,0.18369496511171,-0.083894089419549,0.0452788680759769
"5510","2020_15_LAC_LV",70,"LV","LAC",57,2020,"REG",52,0.0452840963377861,0.0268506488887093,0.130169691859,0.0262463260735909
"5511","2020_15_NE_MIA",79,"MIA","NE",34,2020,"REG",40,0.00710200313628776,-0.00434017016822811,-0.0411569457631112,0.0714169053038391
"5512","2020_15_NYJ_LA",70,"LA","NYJ",43,2020,"REG",44.5,-0.0151979208268991,-0.143003076984072,-0.17665902759205,0.0843219497786871
"5513","2020_15_PHI_ARI",70,"ARI","PHI",59,2020,"REG",49.5,0.0382079951692268,-0.0889042708391186,0.0068044486438689,0.0185133928046943
"5514","2020_15_PIT_CIN",43,"CIN","PIT",44,2020,"REG",40.5,-0.0487980128676663,0.00987906368564769,0.0924585027201279,-0.118349410506406
"5515","2020_15_SEA_WAS",43,"WAS","SEA",35,2020,"REG",44.5,-0.0673634831983264,0.0869587545702161,-0.0906657259715908,0.0403414956646033
"5516","2020_15_SF_DAL",70,"DAL","SF",74,2020,"REG",46,-0.0384835312196031,0.00802972283271436,0.0599158706553078,-0.0344016991527331
"5517","2020_15_TB_ATL",70,"ATL","TB",58,2020,"REG",49.5,0.0207186629216012,0.1191334304585,0.0627642017796504,-0.0507492762172459
"5518","2020_16_ATL_KC",49,"KC","ATL",31,2020,"REG",54,0.18369496511171,0.0207186629216012,0.0452788680759769,0.0627642017796504
"5519","2020_16_BUF_NE",41,"NE","BUF",47,2020,"REG",47,-0.00434017016822811,0.164128471574527,0.0714169053038391,0.0170478730183506
"5520","2020_16_CAR_WAS",41,"WAS","CAR",33,2020,"REG",41,-0.0673634831983264,0.0036081296961589,-0.0906657259715908,0.0770883836148228
"5521","2020_16_CHI_JAX",55,"JAX","CHI",58,2020,"REG",47,-0.0588051969622198,-0.0274852122334375,0.145368700434583,0.00590771088263883
"5522","2020_16_CIN_HOU",70,"HOU","CIN",68,2020,"REG",46,0.0986179608201086,-0.0487980128676663,0.169522959184615,0.0924585027201279
"5523","2020_16_CLE_NYJ",37,"NYJ","CLE",39,2020,"REG",45,-0.143003076984072,0.0881209764333948,0.0843219497786871,0.0770132599211284
"5524","2020_16_DEN_LAC",70,"LAC","DEN",35,2020,"REG",47.5,0.0268506488887093,-0.104096010460235,0.0262463260735909,0.042656620262324
"5525","2020_16_IND_PIT",37,"PIT","IND",52,2020,"REG",43,0.00987906368564769,0.0786120795739557,-0.118349410506406,-0.0302371770355979
"5526","2020_16_LA_SEA",45,"SEA","LA",29,2020,"REG",48,0.0869587545702161,-0.0151979208268991,0.0403414956646033,-0.17665902759205
"5527","2020_16_MIA_LV",70,"LV","MIA",51,2020,"REG",50,0.0452840963377861,0.00710200313628776,0.130169691859,-0.0411569457631112
"5528","2020_16_MIN_NO",70,"NO","MIN",85,2020,"REG",49,0.0935215097273328,0.094818407092532,-0.083894089419549,0.0980869710745781
"5529","2020_16_NYG_BAL",38,"BAL","NYG",40,2020,"REG",43.5,0.119941488542391,-0.0558122481613329,-0.0597957271379045,0.0307193406278775
"5530","2020_16_PHI_DAL",70,"DAL","PHI",54,2020,"REG",50,-0.0384835312196031,-0.0889042708391186,0.0599158706553078,0.0185133928046943
"5531","2020_16_SF_ARI",70,"ARI","SF",32,2020,"REG",49,0.0382079951692268,0.00802972283271436,0.0068044486438689,-0.0344016991527331
"5532","2020_16_TB_DET",70,"DET","TB",54,2020,"REG",55,-0.00473157076554522,0.1191334304585,0.203188413552073,-0.0507492762172459
"5533","2020_16_TEN_GB",28,"GB","TEN",54,2020,"REG",52.5,0.218736210129723,0.170534786551509,0.022488219696571,0.117314350623537
"5534","2020_17_ARI_LA",70,"LA","ARI",25,2020,"REG",42,-0.0151979208268991,0.0382079951692268,-0.17665902759205,0.0068044486438689
"5535","2020_17_ATL_TB",65,"TB","ATL",71,2020,"REG",51,0.1191334304585,0.0207186629216012,-0.0507492762172459,0.0627642017796504
"5536","2020_17_BAL_CIN",39,"CIN","BAL",41,2020,"REG",46,-0.0487980128676663,0.119941488542391,0.0924585027201279,-0.0597957271379045
"5537","2020_17_DAL_NYG",33,"NYG","DAL",42,2020,"REG",44.5,-0.0558122481613329,-0.0384835312196031,0.0307193406278775,0.0599158706553078
"5538","2020_17_GB_CHI",32,"CHI","GB",51,2020,"REG",48.5,-0.0274852122334375,0.218736210129723,0.00590771088263883,0.022488219696571
"5539","2020_17_JAX_IND",70,"IND","JAX",42,2020,"REG",48,0.0786120795739557,-0.0588051969622198,-0.0302371770355979,0.145368700434583
"5540","2020_17_LAC_KC",35,"KC","LAC",59,2020,"REG",43,0.18369496511171,0.0268506488887093,0.0452788680759769,0.0262463260735909
"5541","2020_17_LV_DEN",53,"DEN","LV",63,2020,"REG",50.5,-0.104096010460235,0.0452840963377861,0.042656620262324,0.130169691859
"5542","2020_17_MIA_BUF",35,"BUF","MIA",82,2020,"REG",42.5,0.164128471574527,0.00710200313628776,0.0170478730183506,-0.0411569457631112
"5543","2020_17_MIN_DET",70,"DET","MIN",72,2020,"REG",54,-0.00473157076554522,0.094818407092532,0.203188413552073,0.0980869710745781
"5544","2020_17_NO_CAR",57,"CAR","NO",40,2020,"REG",47,0.0036081296961589,0.0935215097273328,0.0770883836148228,-0.083894089419549
"5545","2020_17_NYJ_NE",33,"NE","NYJ",42,2020,"REG",41,-0.00434017016822811,-0.143003076984072,0.0714169053038391,0.0843219497786871
"5546","2020_17_PIT_CLE",38,"CLE","PIT",46,2020,"REG",45,0.0881209764333948,0.00987906368564769,0.0770132599211284,-0.118349410506406
"5547","2020_17_SEA_SF",70,"SF","SEA",49,2020,"REG",45,0.00802972283271436,0.0869587545702161,-0.0344016991527331,0.0403414956646033
"5548","2020_17_TEN_HOU",70,"HOU","TEN",79,2020,"REG",55.5,0.0986179608201086,0.170534786551509,0.169522959184615,0.117314350623537
"5549","2020_17_WAS_PHI",38,"PHI","WAS",34,2020,"REG",43.5,-0.0889042708391186,-0.0673634831983264,0.0185133928046943,-0.0906657259715908
"5550","2020_18_BAL_TEN",33,"TEN","BAL",33,2020,"POST",53,0.170534786551509,0.119941488542391,0.117314350623537,-0.0597957271379045
"5551","2020_18_CHI_NO",70,"NO","CHI",30,2020,"POST",48,0.0935215097273328,-0.0274852122334375,-0.083894089419549,0.00590771088263883
